action_count_0,action_count_1,avg_sinr_db,avg_tos_s,dense_reward,episode,epsilon,eval_best_safety_score_so_far,eval_safety_score,eval_unsafe_extra_ho_mean,eval_unsafe_extra_rb_per_s_ue_mean,eval_unsafe_outage_time_saved_s_mean,eval_unsafe_reward_gain_mean,eval_unsafe_rlf_delta_mean,eval_unsafe_sinr_gain_db_mean,eval_unsafe_uho_delta_mean,eval_unsafe_uho_per_ho_delta_mean,ho_count,kpi_score,loss,mean_train_reward,method,outage_fraction,outage_time_s,rb_count,rb_per_s_ue,reward,rl_base_step_reward,rl_training_reward,rlf_count,scenario_idx,scenario_random_mix,scenario_seed,short_tos_count,train_standard_baseline_reward,train_standard_extra_ho,train_standard_extra_rb_per_s_ue,train_standard_outage_time_saved_s,train_standard_reward_gain,train_standard_rlf_delta,train_standard_safety_score,train_standard_sinr_gain_db,train_standard_uho_delta,train_unsafe_baseline_reward,train_unsafe_extra_ho,train_unsafe_extra_rb_per_s_ue,train_unsafe_outage_time_saved_s,train_unsafe_reward_gain,train_unsafe_rlf_delta,train_unsafe_safety_score,train_unsafe_sinr_gain_db,train_unsafe_uho_delta,uho_count,uho_per_ho
82,8,0.8809232458224144,2.024999999999997,1394.751014304064,309,0.13155,,,,,,,,,,,8,-43.92569169264155,0.006850063800811768,0.7748616746133689,Simple-DQN-HO,0.1111111111111111,2.0,66,3.6666666666666665,-43.92569169264155,20.0,1394.751014304064,5,0,0,10009,4,34.45122284706106,3.0,0.7222222222222219,-1.2,-78.37691453970261,4.0,-849.2554971452072,-2.147624636085618,3.0,47.79570736679933,3.0,0.7222222222222219,-1.2,-91.72139905944087,5.0,-1033.6030138251542,-2.649140716190039,3.0,4,0.5
74,16,0.8537299270750899,1.9111111111111079,1160.8445213691732,310,0.13116666666666665,,,,,,,,,,,9,-51.30183930227089,0.011760224588215351,0.6449136229828741,Simple-DQN-HO,0.13333333333333333,2.4,79,4.388888888888889,-51.30183930227089,20.0,1160.8445213691732,6,0,0,10009,5,34.45122284706106,4.0,1.4444444444444446,-1.5999999999999999,-85.75306214933195,5.0,-1056.2693647256647,-2.1748179548329425,4.0,47.79570736679933,4.0,1.4444444444444446,-1.5999999999999999,-99.09754666907023,6.0,-1240.6168814056116,-2.6763340349373634,4.0,5,0.5555555555555556
80,10,1.3168225794782873,1.6199999999999974,1223.237622438272,311,0.13078333333333333,,,,,,,,,,,10,-83.53952452138438,0.01961325854063034,0.6795764569101508,Simple-DQN-HO,0.1111111111111111,2.0,80,4.444444444444445,-83.53952452138438,20.0,1223.237622438272,7,0,0,10009,6,34.45122284706106,5.0,1.5,-1.2,-117.99074736844544,6.0,-1242.164197973305,-1.7117253024297452,5.0,47.79570736679933,5.0,1.5,-1.2,-131.3352318881837,7.0,-1426.511714653252,-2.213241382534166,5.0,6,0.6
82,8,1.4898764899793113,2.4285714285714244,1324.0117032329388,312,0.1304,,,,,,,,,,,7,-29.782338975575,0.017369484528899193,0.7355620573516325,Simple-DQN-HO,0.1111111111111111,2.0,57,3.1666666666666665,-29.782338975575,20.0,1324.0117032329388,5,0,0,10009,3,34.45122284706106,2.0,0.22222222222222188,-1.2,-64.23356182263606,4.0,-826.6442379398269,-1.5386713919287212,2.0,47.79570736679933,2.0,0.22222222222222188,-1.2,-77.57804634237434,5.0,-1010.991754619774,-2.040187472033142,2.0,3,0.42857142857142855
78,12,0.556593182303092,1.7999999999999972,1307.9486750432748,313,0.13001666666666667,,,,,,,,,,,9,-59.791261972260415,0.018719855695962906,0.7266381528018194,Simple-DQN-HO,0.1111111111111111,2.0,78,4.333333333333333,-59.791261972260415,20.0,1307.9486750432748,6,0,0,10009,5,34.45122284706106,4.0,1.3888888888888884,-1.2,-94.24248481932148,5.0,-1043.2697275518644,-2.4719546996049404,4.0,47.79570736679933,4.0,1.3888888888888884,-1.2,-107.58696933905975,6.0,-1227.6172442318118,-2.9734707797093614,4.0,5,0.5555555555555556
78,12,1.4399691051009325,2.024999999999997,1210.3405467383036,314,0.12963333333333332,,,,,,,,,,,8,-50.365509227431616,0.024324750527739525,0.6724114148546129,Simple-DQN-HO,0.1111111111111111,2.0,68,3.7777777777777777,-50.365509227431616,20.0,1210.3405467383036,6,0,0,10009,4,34.45122284706106,3.0,0.833333333333333,-1.2,-84.81673207449268,5.0,-1024.7438896281067,-1.5885787768071,3.0,47.79570736679933,3.0,0.833333333333333,-1.2,-98.16121659423095,6.0,-1209.091406308054,-2.090094856911521,3.0,4,0.5
76,14,1.5486986069365027,1.6799999999999973,1300.365461405039,315,0.12924999999999998,,,,,,,,,,,10,-55.51995194941456,0.010252690874040127,0.7224252563361326,Simple-DQN-HO,0.1111111111111111,2.0,85,4.722222222222222,-55.51995194941456,20.0,1300.365461405039,6,0,0,10009,6,34.45122284706106,5.0,1.7777777777777777,-1.2,-89.97117479647562,5.0,-1044.0975400130856,-1.4798492749715297,5.0,47.79570736679933,5.0,1.7777777777777777,-1.2,-103.3156593162139,6.0,-1228.4450566930325,-1.9813653550759507,5.0,6,0.6
78,12,0.8392989193558387,1.3090909090909073,1059.9863931071493,316,0.12886666666666668,,,,,,,,,,,11,-115.77132940796282,0.013575274497270584,0.5888813295039711,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,93,5.166666666666667,-115.77132940796282,20.0,1059.9863931071493,9,0,0,10009,8,34.45122284706106,6.0,2.2222222222222223,-1.3999999999999997,-150.22255225502388,8.0,-1639.9343835134614,-2.1892489625521936,7.0,47.79570736679933,6.0,2.2222222222222223,-1.3999999999999997,-163.56703677476216,9.0,-1824.2819001934085,-2.690765042656615,7.0,8,0.7272727272727273
82,8,1.546245221291735,2.6999999999999957,1551.7164512211034,317,0.12848333333333334,,,,,,,,,,,6,12.386741231657025,0.012479536235332489,0.8620646951228357,Simple-DQN-HO,0.1111111111111111,2.0,50,2.7777777777777777,12.386741231657025,20.0,1551.7164512211034,2,0,0,10009,2,34.45122284706106,1.0,-0.16666666666666696,-1.2,-22.064481615404034,1.0,-261.5290869366366,-1.4823026606162975,0.0,47.79570736679933,1.0,-0.16666666666666696,-1.2,-35.4089661351423,2.0,-445.87660361658374,-1.9838187407207184,0.0,1,0.16666666666666666
78,12,1.2723834862500711,1.779999999999997,1176.971698093858,318,0.1281,,,,,,,,,,,10,-73.41058761154753,0.01603832095861435,0.6538731656076987,Simple-DQN-HO,0.1111111111111111,2.0,83,4.611111111111111,-73.41058761154753,20.0,1176.971698093858,7,0,0,10009,6,34.45122284706106,5.0,1.666666666666666,-1.2,-107.86181045860859,6.0,-1232.3741392499244,-1.7561643956579613,5.0,47.79570736679933,5.0,1.666666666666666,-1.2,-121.20629497834685,7.0,-1416.7216559298718,-2.257680475762382,5.0,6,0.6
84,6,0.9994415981640359,2.3142857142857105,1443.7018130825918,319,0.12771666666666667,,,,,,,,,,,7,-23.36485506760562,0.02435646578669548,0.802056562823662,Simple-DQN-HO,0.1111111111111111,2.0,57,3.1666666666666665,-23.36485506760562,20.0,1443.7018130825918,4,0,0,10009,3,34.45122284706106,2.0,0.22222222222222188,-1.2,-57.81607791466668,3.0,-651.2076238154881,-2.029106283743997,2.0,47.79570736679933,2.0,0.22222222222222188,-1.2,-71.16056243440495,4.0,-835.5551404954351,-2.5306223638484173,2.0,3,0.42857142857142855
75,15,0.27600513162270995,1.1692307692307675,690.4511587575092,320,0.12733333333333333,,,,,,,,,,,13,-156.77674078337986,0.01509585790336132,0.38358397708750475,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,109,6.055555555555555,-156.77674078337986,20.0,690.4511587575092,13,0,0,10009,11,34.45122284706106,8.0,3.1111111111111107,-1.3999999999999997,-191.2279636304409,12.0,-2382.3997157976783,-2.7525427502853224,10.0,47.79570736679933,8.0,3.1111111111111107,-1.3999999999999997,-204.57244815017918,13.0,-2566.7472324776254,-3.2540588303897433,10.0,11,0.8461538461538461
74,16,1.6341621488287934,1.9111111111111079,1135.975494824857,321,0.12695,,,,,,,,,,,9,-67.44952546584734,0.042148955166339874,0.6310974971249206,Simple-DQN-HO,0.1111111111111111,2.0,80,4.444444444444445,-67.44952546584734,20.0,1135.975494824857,7,0,0,10009,6,34.45122284706106,4.0,1.5,-1.2,-101.9007483129084,6.0,-1224.939519779067,-1.394385733079239,5.0,47.79570736679933,4.0,1.5,-1.2,-115.24523283264668,7.0,-1409.287036459014,-1.89590181318366,5.0,6,0.6666666666666666
78,12,0.3130290254480822,1.2428571428571407,762.600121206619,322,0.12656666666666666,,,,,,,,,,,14,-160.59743575212377,0.008297715336084366,0.4236667340036769,Simple-DQN-HO,0.1111111111111111,2.0,114,6.333333333333333,-160.59743575212377,20.0,762.600121206619,13,0,0,10009,11,34.45122284706106,9.0,3.3888888888888884,-1.2,-195.04865859918482,12.0,-2376.0630296454383,-2.7155188564599504,10.0,47.79570736679933,9.0,3.3888888888888884,-1.2,-208.3931431189231,13.0,-2560.4105463253854,-3.2170349365643713,10.0,11,0.7857142857142857
76,14,1.5279913101710494,1.8222222222222193,1280.9220905134255,323,0.12618333333333331,,,,,,,,,,,9,-56.16936400993692,0.024719158187508583,0.7116233836185698,Simple-DQN-HO,0.1111111111111111,2.0,79,4.388888888888889,-56.16936400993692,20.0,1280.9220905134255,6,0,0,10009,5,34.45122284706106,4.0,1.4444444444444446,-1.2,-90.62058685699799,5.0,-1031.7883666671387,-1.500556571736983,3.0,47.79570736679933,4.0,1.4444444444444446,-1.2,-103.96507137673625,6.0,-1216.1358833470858,-2.002072651841404,3.0,4,0.4444444444444444
78,12,0.10220800605986816,2.3142857142857105,1270.1466955359133,324,0.12579999999999997,,,,,,,,,,,7,-36.02776994093021,0.020919194445014,0.7056370530755071,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,61,3.388888888888889,-36.02776994093021,20.0,1270.1466955359133,5,0,0,10009,4,34.45122284706106,2.0,0.4444444444444442,-1.3999999999999997,-70.47899278799127,4.0,-852.9983392063542,-2.9263398758481642,3.0,47.79570736679933,2.0,0.4444444444444442,-1.3999999999999997,-83.82347730772955,5.0,-1037.3458558863015,-3.427855955952585,3.0,4,0.5714285714285714
78,12,0.19862276922803296,1.6199999999999974,1085.545679806572,325,0.12541666666666668,,,,,,,,,,,10,-96.62155171824863,0.013253574259579182,0.6030809332258732,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,85,4.722222222222222,-96.62155171824863,20.0,1085.545679806572,8,0,0,10009,7,34.45122284706106,5.0,1.7777777777777777,-1.3999999999999997,-131.0727745653097,7.0,-1444.8992914573364,-2.8299251126799994,6.0,47.79570736679933,5.0,1.7777777777777777,-1.3999999999999997,-144.41725908504796,8.0,-1629.2468081372836,-3.3314411927844203,6.0,7,0.7
76,14,0.13555243568623387,1.6199999999999974,1120.965873744307,326,0.12503333333333333,,,,,,,,,,,10,-88.28009521849663,0.026444803923368454,0.6227588187468371,Simple-DQN-HO,0.1111111111111111,2.0,86,4.777777777777778,-88.28009521849663,20.0,1120.965873744307,8,0,0,10009,6,34.45122284706106,5.0,1.833333333333333,-1.2,-122.73131806555769,7.0,-1419.7673089580012,-2.8929954462217986,5.0,47.79570736679933,5.0,1.833333333333333,-1.2,-136.07580258529595,8.0,-1604.1148256379486,-3.3945115263262196,5.0,6,0.6
77,13,1.3316632955387084,1.4909090909090885,1108.4274942000313,327,0.12464999999999998,,,,,,,,,,,11,-94.74507219744642,0.014940518885850906,0.6157930523333508,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,92,5.111111111111111,-94.74507219744642,20.0,1108.4274942000313,8,0,0,10009,7,34.45122284706106,6.0,2.166666666666666,-1.3999999999999997,-129.19629504450748,7.0,-1441.8400642172462,-1.696884586369324,6.0,47.79570736679933,6.0,2.166666666666666,-1.3999999999999997,-142.54077956424575,8.0,-1626.1875808971931,-2.198400666473745,6.0,7,0.6363636363636364
79,11,1.988458407168744,1.9199999999999995,1468.8846584299592,328,0.12426666666666666,,,,,,,,,,,5,0.38557525792244185,0.03146462142467499,0.8160470324610887,Simple-DQN-HO,0.1111111111111111,2.0,46,2.5555555555555554,0.38557525792244185,20.0,1468.8846584299592,3,0,0,10009,1,34.45122284706106,0.0,-0.3888888888888893,-1.2,-34.06564758913862,2.0,-442.1458265386172,-1.0400894747392886,0.0,47.79570736679933,0.0,-0.3888888888888893,-1.2,-47.41013210887689,3.0,-626.4933432185644,-1.5416055548437095,0.0,1,0.2
80,10,1.0822821010243275,2.6999999999999957,1644.5458485340646,329,0.12388333333333332,,,,,,,,,,,6,14.456734252900535,0.005238864570856094,0.9136365825189251,Simple-DQN-HO,0.1111111111111111,2.0,52,2.888888888888889,14.456734252900535,20.0,1644.5458485340646,2,0,0,10009,0,34.45122284706106,1.0,-0.0555555555555558,-1.2,-19.994488594160526,1.0,-257.3870201559279,-1.946265780883705,-1.0,47.79570736679933,1.0,-0.0555555555555558,-1.2,-33.33897311389879,2.0,-441.734536835875,-2.447781860988126,-1.0,0,0.0
74,16,1.037236953810737,1.5090909090909066,1018.8468695477732,330,0.12349999999999997,,,,,,,,,,,11,-101.66815190966715,0.021226055920124054,0.5660260386376513,Simple-DQN-HO,0.1111111111111111,2.0,93,5.166666666666667,-101.66815190966715,20.0,1018.8468695477732,9,0,0,10009,7,34.45122284706106,6.0,2.2222222222222223,-1.2,-136.1193747567282,8.0,-1608.435329946256,-1.9913109280972954,6.0,47.79570736679933,6.0,2.2222222222222223,-1.2,-149.46385927646648,9.0,-1792.7828466262033,-2.4928270082017163,6.0,7,0.6363636363636364
78,12,1.5998849228919738,1.5333333333333332,1373.329532501745,331,0.12311666666666668,,,,,,,,,,,6,-22.867276163038657,0.01035249698907137,0.762960851389858,Simple-DQN-HO,0.1111111111111111,2.0,55,3.0555555555555554,-22.867276163038657,20.0,1373.329532501745,4,0,0,10009,5,34.45122284706106,1.0,0.11111111111111072,-1.2,-57.318499010099714,3.0,-660.8424915947984,-1.4286629590160587,4.0,47.79570736679933,1.0,0.11111111111111072,-1.2,-70.66298352983799,4.0,-845.1900082747457,-1.9301790391204796,4.0,5,0.8333333333333334
74,16,1.6934140984881352,1.6399999999999975,1220.0676325773481,332,0.12273333333333333,,,,,,,,,,,10,-65.44886332927463,0.04387562349438667,0.6778153514318599,Simple-DQN-HO,0.1111111111111111,2.0,86,4.777777777777778,-65.44886332927463,20.0,1220.0676325773481,7,0,0,10009,5,34.45122284706106,5.0,1.833333333333333,-1.2,-99.90008617633569,6.0,-1217.8203537431755,-1.3351337834198973,4.0,47.79570736679933,5.0,1.833333333333333,-1.2,-113.24457069607396,7.0,-1402.1678704231226,-1.8366498635243182,4.0,5,0.5
81,9,1.409931508976757,1.8888888888888857,1326.2865965269186,333,0.12234999999999999,,,,,,,,,,,9,-55.404189332862146,0.016625044867396355,0.7368258869593993,Simple-DQN-HO,0.1111111111111111,2.0,74,4.111111111111111,-55.404189332862146,20.0,1326.2865965269186,6,0,0,10009,6,34.45122284706106,4.0,1.166666666666666,-1.2,-89.8554121799232,5.0,-1042.8426449257856,-1.6186163729312755,5.0,47.79570736679933,4.0,1.166666666666666,-1.2,-103.19989669966148,6.0,-1227.1901616057328,-2.1201324530356964,5.0,6,0.6666666666666666
74,16,1.1738411942245612,1.6399999999999975,1157.9981900968123,334,0.12196666666666667,,,,,,,,,,,10,-71.434337139748,0.010274766013026237,0.6433323278315624,Simple-DQN-HO,0.1111111111111111,2.0,88,4.888888888888889,-71.434337139748,20.0,1157.9981900968123,7,0,0,10009,5,34.45122284706106,5.0,1.9444444444444446,-1.2,-105.88555998680906,6.0,-1225.0116400288427,-1.8547066876834712,4.0,47.79570736679933,5.0,1.9444444444444446,-1.2,-119.23004450654733,7.0,-1409.35915670879,-2.356222767787892,4.0,5,0.5
77,13,1.7483964577277984,2.342857142857139,1410.0445796665254,335,0.12158333333333332,,,,,,,,,,,7,-14.556520506995556,0.015887301415205002,0.7833580998147369,Simple-DQN-HO,0.1111111111111111,2.0,62,3.4444444444444446,-14.556520506995556,20.0,1410.0445796665254,4,0,0,10009,2,34.45122284706106,2.0,0.5,-1.2,-49.007743354056615,3.0,-635.3180462024171,-1.280151424180234,1.0,47.79570736679933,2.0,0.5,-1.2,-62.35222787379488,4.0,-819.6655628823642,-1.781667504284655,1.0,2,0.2857142857142857
75,15,1.5065870632163967,1.8222222222222193,1234.1768765772424,336,0.12119999999999997,,,,,,,,,,,9,-54.07103092097529,0.01793944276869297,0.68565382032069,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,78,4.333333333333333,-54.07103092097529,20.0,1234.1768765772424,6,0,0,10009,5,34.45122284706106,4.0,1.3888888888888884,-1.3999999999999997,-88.52225376803635,5.0,-1046.6495087387527,-1.5219608186916358,4.0,47.79570736679933,4.0,1.3888888888888884,-1.3999999999999997,-101.86673828777461,6.0,-1230.9970254186999,-2.0234768987960567,4.0,5,0.5555555555555556
77,13,0.09005383278550012,1.7999999999999972,1248.4564474078961,337,0.12081666666666666,,,,,,,,,,,9,-50.67600105688927,0.029619840905070305,0.6935869152266088,Simple-DQN-HO,0.1111111111111111,2.0,76,4.222222222222222,-50.67600105688927,20.0,1248.4564474078961,6,0,0,10009,5,34.45122284706106,4.0,1.2777777777777777,-1.2,-85.12722390395032,5.0,-1034.920878668862,-2.938494049122532,4.0,47.79570736679933,4.0,1.2777777777777777,-1.2,-98.4717084236886,6.0,-1219.2683953488092,-3.440010129226953,4.0,5,0.5555555555555556
81,9,1.4684203674712655,1.9555555555555522,1300.2508918273188,338,0.12043333333333334,,,,,,,,,,,9,-51.10433483701417,0.009547454304993153,0.7223616065707325,Simple-DQN-HO,0.1111111111111111,2.0,73,4.055555555555555,-51.10433483701417,20.0,1300.2508918273188,6,0,0,10009,5,34.45122284706106,4.0,1.1111111111111107,-1.2,-85.55555768407524,5.0,-1026.3424793796155,-1.560127514436767,3.0,47.79570736679933,4.0,1.1111111111111107,-1.2,-98.9000422038135,6.0,-1210.6899960595626,-2.061643594541188,3.0,4,0.4444444444444444
78,12,1.1607998850944075,1.6199999999999974,1309.3830588256728,339,0.12005000000000002,,,,,,,,,,,10,-64.5855065544997,0.006114033982157707,0.7274350326809291,Simple-DQN-HO,0.1111111111111111,2.0,82,4.555555555555555,-64.5855065544997,20.0,1309.3830588256728,6,0,0,10009,6,34.45122284706106,5.0,1.6111111111111107,-1.2,-99.03672940156076,5.0,-1047.6888920618546,-1.867747996813625,4.0,47.79570736679933,5.0,1.6111111111111107,-1.2,-112.38121392129904,6.0,-1232.036408741802,-2.369264076918046,4.0,5,0.5
69,21,1.3297266696754058,1.2769230769230748,858.8236088651892,340,0.11966666666666667,,,,,,,,,,,13,-147.1349059477273,0.021756447851657867,0.4771242271473271,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,114,6.333333333333333,-147.1349059477273,20.0,858.8236088651892,11,0,0,10009,11,34.45122284706106,8.0,3.3888888888888884,-1.3999999999999997,-181.58612879478835,10.0,-2031.0671045525867,-1.6988212122326267,10.0,47.79570736679933,8.0,3.3888888888888884,-1.3999999999999997,-194.93061331452662,11.0,-2215.414621232534,-2.2003372923370477,10.0,11,0.8461538461538461
78,12,0.520854065852727,1.4909090909090885,960.4073244937364,341,0.11928333333333332,,,,,,,,,,,11,-112.52174119038165,0.016814760863780975,0.5335596247187421,Simple-DQN-HO,0.1111111111111111,2.0,93,5.166666666666667,-112.52174119038165,20.0,960.4073244937364,10,0,0,10009,8,34.45122284706106,6.0,2.2222222222222223,-1.2,-146.9729640374427,9.0,-1796.3216850028864,-2.5076938160553057,7.0,47.79570736679933,6.0,2.2222222222222223,-1.2,-160.31744855718097,10.0,-1980.6692016828338,-3.0092098961597262,7.0,8,0.7272727272727273
82,8,1.2848381796292183,2.6999999999999957,1553.2383811950644,342,0.1189,,,,,,,,,,,6,-0.00906920544827683,0.007619909942150116,0.8629102117750359,Simple-DQN-HO,0.1111111111111111,2.0,51,2.8333333333333335,-0.00906920544827683,20.0,1553.2383811950644,3,0,0,10009,1,34.45122284706106,1.0,-0.11111111111111116,-1.2,-34.46029205250934,2.0,-444.44771145706693,-1.7437097022788142,0.0,47.79570736679933,1.0,-0.11111111111111116,-1.2,-47.804776572247604,3.0,-628.7952281370141,-2.245225782383235,0.0,1,0.16666666666666666
74,16,0.9200770630251807,1.6199999999999974,1270.8168844110878,343,0.11851666666666666,,,,,,,,,,,10,-73.05339171807633,0.007208803202956915,0.706009380228382,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,88,4.888888888888889,-73.05339171807633,20.0,1270.8168844110878,7,0,0,10009,5,34.45122284706106,5.0,1.9444444444444446,-1.3999999999999997,-107.50461456513739,6.0,-1238.13822286957,-2.108470818882852,4.0,47.79570736679933,5.0,1.9444444444444446,-1.3999999999999997,-120.84909908487566,7.0,-1422.485739549517,-2.6099868989872728,4.0,5,0.5
81,9,1.3041808563974897,2.3142857142857105,1343.2338038781581,344,0.11813333333333331,,,,,,,,,,,7,-32.63697822506737,0.018890079110860825,0.7462410021545319,Simple-DQN-HO,0.1111111111111111,2.0,59,3.2777777777777777,-32.63697822506737,20.0,1343.2338038781581,5,0,0,10009,4,34.45122284706106,2.0,0.33333333333333304,-1.2,-67.08820107212843,4.0,-836.0369351231495,-1.7243670255105428,3.0,47.79570736679933,2.0,0.33333333333333304,-1.2,-80.43268559186669,5.0,-1020.3844518030966,-2.2258831056149635,3.0,4,0.5714285714285714
79,11,1.5878598931195704,1.8222222222222193,1209.4925048593484,345,0.11775,,,,,,,,,,,9,-70.30566629957036,0.03644660487771034,0.6719402804774153,Simple-DQN-HO,0.1111111111111111,2.0,75,4.166666666666667,-70.30566629957036,20.0,1209.4925048593484,7,0,0,10009,5,34.45122284706106,4.0,1.2222222222222223,-1.2,-104.75688914663142,6.0,-1221.4715984575416,-1.440687988788462,4.0,47.79570736679933,4.0,1.2222222222222223,-1.2,-118.10137366636968,7.0,-1405.8191151374888,-1.942204068892883,4.0,5,0.5555555555555556
82,8,1.118243644183829,1.9555555555555522,1306.4287931453214,346,0.11736666666666667,,,,,,,,,,,9,-41.61842464377947,0.009555413387715816,0.7257937739696233,Simple-DQN-HO,0.1111111111111111,2.0,72,4.0,-41.61842464377947,20.0,1306.4287931453214,5,0,0,10009,6,34.45122284706106,4.0,1.0555555555555554,-1.2,-76.06964749084054,4.0,-853.4735892996223,-1.9103042377242034,4.0,47.79570736679933,4.0,1.0555555555555554,-1.2,-89.4141320105788,5.0,-1037.8211059795692,-2.4118203178286244,4.0,5,0.5555555555555556
77,13,0.8523257740448673,1.759999999999997,1221.3088220638128,347,0.11698333333333333,,,,,,,,,,,10,-66.88395391807288,0.008355424739420414,0.6785049011465626,Simple-DQN-HO,0.1111111111111111,2.0,84,4.666666666666667,-66.88395391807288,20.0,1221.3088220638128,7,0,0,10009,5,34.45122284706106,5.0,1.7222222222222223,-1.2,-101.33517676513394,6.0,-1220.7709543141934,-2.176222107863165,4.0,47.79570736679933,5.0,1.7222222222222223,-1.2,-114.6796612848722,7.0,-1405.1184709941408,-2.677738187967586,4.0,5,0.5
75,15,1.8997080914432212,1.8444444444444414,1388.5062266800285,348,0.11660000000000001,,,,,,,,,,,9,-37.334715816356095,0.018428601324558258,0.7713923481555715,Simple-DQN-HO,0.1111111111111111,2.0,78,4.333333333333333,-37.334715816356095,20.0,1388.5062266800285,5,0,0,10009,4,34.45122284706106,4.0,1.3888888888888884,-1.2,-71.78593866341716,4.0,-842.1269515776802,-1.1288397904648113,3.0,47.79570736679933,4.0,1.3888888888888884,-1.2,-85.13042318315541,5.0,-1026.4744682576272,-1.6303558705692323,3.0,4,0.4444444444444444
81,9,2.0681075462320897,1.8399999999999999,1490.636868173465,349,0.11621666666666666,,,,,,,,,,,5,-1.9199557736506092,0.008362925611436367,0.8281315934297028,Simple-DQN-HO,0.1111111111111111,2.0,44,2.4444444444444446,-1.9199557736506092,20.0,1490.636868173465,3,0,0,10009,2,34.45122284706106,0.0,-0.5,-1.2,-36.37117862071167,2.0,-450.2920592920636,-0.9604403356759428,1.0,47.79570736679933,0.0,-0.5,-1.2,-49.715663140449934,3.0,-634.6395759720107,-1.4619564157803637,1.0,2,0.4
79,11,0.30596974924799947,1.7999999999999972,1266.889111755158,350,0.11583333333333332,,,,,,,,,,,9,-48.51642843017658,0.016001936048269272,0.7038272843084207,Simple-DQN-HO,0.1111111111111111,2.0,74,4.111111111111111,-48.51642843017658,20.0,1266.889111755158,6,0,0,10009,5,34.45122284706106,4.0,1.166666666666666,-1.2,-82.96765127723765,5.0,-1026.1628075425579,-2.722578132660033,3.0,47.79570736679933,4.0,1.166666666666666,-1.2,-96.31213579697591,6.0,-1210.5103242225048,-3.224094212764454,3.0,4,0.4444444444444444
73,17,1.1073851430372263,1.719999999999997,1215.17200833434,351,0.11545,,,,,,,,,,,10,-66.4536693500016,0.03889881819486618,0.6750955601857441,Simple-DQN-HO,0.1111111111111111,2.0,87,4.833333333333333,-66.4536693500016,20.0,1215.17200833434,7,0,0,10009,5,34.45122284706106,5.0,1.8888888888888884,-1.2,-100.90489219706267,6.0,-1220.0805510081377,-1.9211627388708061,4.0,47.79570736679933,5.0,1.8888888888888884,-1.2,-114.24937671680092,7.0,-1404.4280676880846,-2.422678818975227,4.0,5,0.5
78,12,1.103815107020329,1.7999999999999972,1315.462740276796,352,0.11506666666666665,,,,,,,,,,,9,-53.753350364374946,0.017538348212838173,0.7308126334871086,Simple-DQN-HO,0.1111111111111111,2.0,76,4.222222222222222,-53.753350364374946,20.0,1315.462740276796,6,0,0,10009,5,34.45122284706106,4.0,1.2777777777777777,-1.2,-88.20457321143601,5.0,-1035.9707054278783,-1.9247327748877034,4.0,47.79570736679933,4.0,1.2777777777777777,-1.2,-101.54905773117427,6.0,-1220.3182221078252,-2.4262488549921244,4.0,5,0.5555555555555556
72,18,0.8961565615266474,1.6199999999999974,1089.7079201175657,353,0.11468333333333333,,,,,,,,,,,10,-92.43768553686296,0.03611418977379799,0.6053932889542031,Simple-DQN-HO,0.1111111111111111,2.0,89,4.944444444444445,-92.43768553686296,20.0,1089.7079201175657,8,0,0,10009,7,34.45122284706106,5.0,2.0,-1.2,-126.88890838392402,7.0,-1422.6536910246869,-2.132391320381385,5.0,47.79570736679933,5.0,2.0,-1.2,-140.2333929036623,8.0,-1607.0012077046338,-2.633907400485806,5.0,6,0.6
79,11,1.1993252574837048,1.6199999999999974,1244.7280767164466,354,0.11430000000000001,,,,,,,,,,,10,-73.76240273153326,0.00893203541636467,0.6915155981758033,Simple-DQN-HO,0.1111111111111111,2.0,81,4.5,-73.76240273153326,20.0,1244.7280767164466,7,0,0,10009,6,34.45122284706106,5.0,1.5555555555555554,-1.2,-108.21362557859432,6.0,-1232.7054041607762,-1.8292226244243277,5.0,47.79570736679933,5.0,1.5555555555555554,-1.2,-121.55811009833258,7.0,-1417.0529208407233,-2.3307387045287484,5.0,6,0.6
86,4,0.9702341079287323,2.6999999999999957,1660.6913017385928,355,0.11391666666666667,,,,,,,,,,,6,13.644383284562744,0.016371194273233414,0.9226062787436632,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,13.644383284562744,20.0,1660.6913017385928,2,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-20.80683956249832,1.0,-258.42346711045695,-2.0583137739793003,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-34.151324082236584,2.0,-442.770983790404,-2.559829854083721,-1.0,0,0.0
